路線ID,駅ID,方面ID,日区分,時,分
2,211,3,1,12時,42
2,211,3,1,12時,49
2,211,3,1,12時,56
2,211,3,1,13時,03
2,211,3,1,13時,10
2,211,3,1,13時,17
2,211,3,1,13時,24
2,211,3,1,13時,31
2,211,3,1,13時,38
2,211,3,1,13時,45
2,211,3,1,13時,52
2,211,3,1,13時,59
2,211,3,1,14時,06
2,211,3,1,14時,13
2,211,3,1,14時,20
2,211,3,1,14時,27
2,211,3,1,14時,34
2,211,3,1,14時,41
2,211,3,1,14時,48
2,211,3,1,14時,55
2,211,3,1,15時,02
2,211,3,1,15時,09
2,211,3,1,15時,16
2,211,3,1,15時,23
2,211,3,1,15時,30
2,211,3,1,15時,37
2,211,3,1,15時,44
2,211,3,1,15時,51
2,211,3,1,15時,58
2,211,3,1,16時,05
2,211,3,1,16時,12
2,211,3,1,16時,19
2,211,3,1,16時,26
2,211,3,1,16時,33
2,211,3,1,16時,41
2,211,3,1,16時,48
2,211,3,1,16時,55
2,211,3,1,17時,01
2,211,3,1,17時,08
2,211,3,1,17時,14
2,211,3,1,17時,19
2,211,3,1,17時,24
2,211,3,1,17時,29
2,211,3,1,17時,34
2,211,3,1,17時,39
2,211,3,1,17時,44
2,211,3,1,17時,49
2,211,3,1,17時,54
2,211,3,1,18時,00
2,211,3,1,18時,05
2,211,3,1,18時,10
2,211,3,1,18時,15
2,211,3,1,18時,20
2,211,3,1,18時,25
2,211,3,1,18時,30
2,211,3,1,18時,35
2,211,3,1,18時,41
2,211,3,1,18時,46
2,211,3,1,18時,51
2,211,3,1,18時,56
2,211,3,1,19時,02
2,211,3,1,19時,07
2,211,3,1,19時,13
2,211,3,1,19時,18
2,211,3,1,19時,23
2,211,3,1,19時,29
2,211,3,1,19時,34
2,211,3,1,19時,39
2,211,3,1,19時,44
2,211,3,1,19時,49
2,211,3,1,19時,55
2,211,3,1,20時,01
2,211,3,1,20時,06
2,211,3,1,20時,13
2,211,3,1,20時,20
2,211,3,1,20時,28
2,211,3,1,20時,36
2,211,3,1,20時,43
2,211,3,1,20時,51
2,211,3,1,20時,58
2,211,3,1,21時,06
2,211,3,1,21時,13
2,211,3,1,21時,21
2,211,3,1,21時,28
2,211,3,1,21時,36
2,211,3,1,21時,43
2,211,3,1,21時,51
2,211,3,1,21時,58
2,211,3,1,22時,06
2,211,3,1,22時,13
2,211,3,1,22時,21
2,211,3,1,22時,28
2,211,3,1,22時,37
2,211,3,1,22時,46
2,211,3,1,22時,54
2,211,3,1,23時,03
2,211,3,1,23時,10
2,211,3,1,23時,18
2,211,3,1,23時,27
2,211,3,1,23時,35
2,211,3,1,23時,43
2,211,3,1,23時,51
2,211,3,1,23時,59
2,211,3,1,0時,09
2,211,3,1,0時,19
2,211,3,2,6時,19
2,211,3,2,6時,29
2,211,3,2,6時,39
2,211,3,2,6時,49
2,211,3,2,6時,57
2,211,3,2,7時,07
2,211,3,2,7時,16
2,211,3,2,7時,24
2,211,3,2,7時,33
2,211,3,2,7時,41
2,211,3,2,7時,48
2,211,3,2,7時,55
2,211,3,2,8時,02
2,211,3,2,8時,09
2,211,3,2,8時,16
2,211,3,2,8時,23
2,211,3,2,8時,30
2,211,3,2,8時,37
2,211,3,2,8時,44
2,211,3,2,8時,51
2,211,3,2,8時,58
2,211,3,2,9時,05
2,211,3,2,9時,12
2,211,3,2,9時,19
2,211,3,2,9時,26
2,211,3,2,9時,33
2,211,3,2,9時,40
2,211,3,2,9時,47
2,211,3,2,9時,54
2,211,3,2,10時,01
2,211,3,2,10時,08
2,211,3,2,10時,15
2,211,3,2,10時,22
2,211,3,2,10時,29
2,211,3,2,10時,36
2,211,3,2,10時,43
2,211,3,2,10時,50
2,211,3,2,10時,57
2,211,3,2,11時,04
2,211,3,2,11時,11
2,211,3,2,11時,18
2,211,3,2,11時,25
2,211,3,2,11時,32
2,211,3,2,11時,39
2,211,3,2,11時,46
2,211,3,2,11時,53
2,211,3,2,12時,00
2,211,3,2,12時,07
2,211,3,2,12時,14
2,211,3,2,12時,21
2,211,3,2,12時,28
2,211,3,2,12時,35
2,211,3,2,12時,42
2,211,3,2,12時,49
2,211,3,2,12時,56
2,211,3,2,13時,03
2,211,3,2,13時,10
2,211,3,2,13時,17
2,211,3,2,13時,24
2,211,3,2,13時,31
2,211,3,2,13時,38
2,211,3,2,13時,45
2,211,3,2,13時,52
2,211,3,2,13時,59
2,211,3,2,14時,06
2,211,3,2,14時,13
2,211,3,2,14時,20
2,211,3,2,14時,27
2,211,3,2,14時,34
2,211,3,2,14時,41
2,211,3,2,14時,48
2,211,3,2,14時,55
2,211,3,2,15時,02
2,211,3,2,15時,09
2,211,3,2,15時,16
2,211,3,2,15時,23
2,211,3,2,15時,30
2,211,3,2,15時,37
2,211,3,2,15時,44
2,211,3,2,15時,51
2,211,3,2,15時,58
2,211,3,2,16時,05
2,211,3,2,16時,12
2,211,3,2,16時,19
2,211,3,2,16時,26
2,211,3,2,16時,33
2,211,3,2,16時,40
2,211,3,2,16時,47
2,211,3,2,16時,54
2,211,3,2,17時,01
2,211,3,2,17時,08
2,211,3,2,17時,15
2,211,3,2,17時,22
2,211,3,2,17時,29
2,211,3,2,17時,36
2,211,3,2,17時,43
2,211,3,2,17時,50
2,211,3,2,17時,57
2,211,3,2,18時,04
2,211,3,2,18時,11
2,211,3,2,18時,18
2,211,3,2,18時,25
2,211,3,2,18時,32
2,211,3,2,18時,39
2,211,3,2,18時,46
2,211,3,2,18時,53
2,211,3,2,19時,00
2,211,3,2,19時,07
2,211,3,2,19時,14
2,211,3,2,19時,20
2,211,3,2,19時,28
2,211,3,2,19時,35
2,211,3,2,19時,42
2,211,3,2,19時,49
2,211,3,2,19時,57
2,211,3,2,20時,05
2,211,3,2,20時,12
2,211,3,2,20時,18
2,211,3,2,20時,26
2,211,3,2,20時,34
2,211,3,2,20時,41
2,211,3,2,20時,49
2,211,3,2,20時,56
2,211,3,2,21時,04
2,211,3,2,21時,11
2,211,3,2,21時,19
2,211,3,2,21時,26
2,211,3,2,21時,34
2,211,3,2,21時,41
2,211,3,2,21時,49
2,211,3,2,21時,56
2,211,3,2,22時,04
2,211,3,2,22時,11
2,211,3,2,22時,19
2,211,3,2,22時,26
2,211,3,2,22時,35
2,211,3,2,22時,44
2,211,3,2,22時,53
2,211,3,2,23時,02
2,211,3,2,23時,10
2,211,3,2,23時,18
2,211,3,2,23時,25
2,211,3,2,23時,34
2,211,3,2,23時,43
2,211,3,2,23時,51
2,211,3,2,23時,59
2,211,3,2,0時,09
2,211,3,2,0時,19
2,211,4,1,6時,06
2,211,4,1,6時,15
2,211,4,1,6時,25
2,211,4,1,6時,35
2,211,4,1,6時,45
2,211,4,1,6時,52
2,211,4,1,6時,58
2,211,4,1,7時,03
2,211,4,1,7時,09
2,211,4,1,7時,13
2,211,4,1,7時,18
2,211,4,1,7時,22
2,211,4,1,7時,26
2,211,4,1,7時,30
2,211,4,1,7時,34
2,211,4,1,7時,38
2,211,4,1,7時,42
2,211,4,1,7時,47
2,211,4,1,7時,51
2,211,4,1,7時,56
2,211,4,1,8時,00
2,211,4,1,8時,04
2,211,4,1,8時,08
2,211,4,1,8時,12
2,211,4,1,8時,16
2,211,4,1,8時,20
2,211,4,1,8時,24
2,211,4,1,8時,28
2,211,4,1,8時,32
2,211,4,1,8時,37
2,211,4,1,8時,41
2,211,4,1,8時,46
2,211,4,1,8時,50
2,211,4,1,8時,54
2,211,4,1,8時,59
2,211,4,1,9時,03
2,211,4,1,9時,09
2,211,4,1,9時,15
2,211,4,1,9時,22
2,211,4,1,9時,28
2,211,4,1,9時,35
2,211,4,1,9時,43
2,211,4,1,9時,49
2,211,4,1,9時,56
2,211,4,1,10時,02
2,211,4,1,10時,09
2,211,4,1,10時,16
2,211,4,1,10時,23
2,211,4,1,10時,31
2,211,4,1,10時,38
2,211,4,1,10時,45
2,211,4,1,10時,53
2,211,4,1,11時,00
2,211,4,1,11時,07
2,211,4,1,11時,14
2,211,4,1,11時,21
2,211,4,1,11時,28
2,211,4,1,11時,35
2,211,4,1,11時,42
2,211,4,1,11時,49
2,211,4,1,11時,56
2,211,4,1,12時,03
2,211,4,1,12時,10
2,211,4,1,12時,17
2,211,4,1,12時,24
2,211,4,1,12時,31
2,211,4,1,12時,38
2,211,4,1,12時,45
2,211,4,1,12時,52
2,211,4,1,12時,59
2,211,4,1,13時,06
2,211,4,1,13時,13
2,211,4,1,13時,20
2,211,4,1,13時,27
2,211,4,1,13時,34
2,211,4,1,13時,41
2,211,4,1,13時,48
2,211,4,1,13時,55
2,211,4,1,14時,02
2,211,4,1,14時,09
2,211,4,1,14時,16
2,211,4,1,14時,23
2,211,4,1,14時,30
2,211,4,1,14時,37
2,211,4,1,14時,44
2,211,4,1,14時,51
2,211,4,1,14時,58
2,211,4,1,15時,05
2,211,4,1,15時,12
2,211,4,1,15時,19
2,211,4,1,15時,26
2,211,4,1,15時,33
2,211,4,1,15時,40
2,211,4,1,15時,47
2,211,4,1,15時,54
2,211,4,1,16時,01
2,211,4,1,16時,08
2,211,4,1,16時,15
2,211,4,1,16時,22
2,211,4,1,16時,29
2,211,4,1,16時,35
2,211,4,1,16時,40
2,211,4,1,16時,45
2,211,4,1,16時,50
2,211,4,1,16時,55
2,211,4,1,17時,00
2,211,4,1,17時,05
2,211,4,1,17時,10
2,211,4,1,17時,15
2,211,4,1,17時,20
2,211,4,1,17時,25
2,211,4,1,17時,30
2,211,4,1,17時,35
2,211,4,1,17時,41
2,211,4,1,17時,46
2,211,4,1,17時,51
2,211,4,1,17時,56
2,211,4,1,18時,01
2,211,4,1,18時,06
2,211,4,1,18時,12
2,211,4,1,18時,17
2,211,4,1,18時,22
2,211,4,1,18時,27
2,211,4,1,18時,32
2,211,4,1,18時,37
2,211,4,1,18時,42
2,211,4,1,18時,47
2,211,4,1,18時,53
2,211,4,1,18時,58
2,211,4,1,19時,03
2,211,4,1,19時,08
2,211,4,1,19時,15
2,211,4,1,19時,22
2,211,4,1,19時,29
2,211,4,1,19時,37
2,211,4,1,19時,44
2,211,4,1,19時,52
2,211,4,1,20時,00
2,211,4,1,20時,07
2,211,4,1,20時,15
2,211,4,1,20時,22
2,211,4,1,20時,30
2,211,4,1,20時,37
2,211,4,1,20時,45
2,211,4,1,20時,52
2,211,4,1,21時,00
2,211,4,1,21時,07
2,211,4,1,21時,15
2,211,4,1,21時,22
2,211,4,1,21時,30
2,211,4,1,21時,37
2,211,4,1,21時,45
2,211,4,1,21時,52
2,211,4,1,22時,00
2,211,4,1,22時,07
2,211,4,1,22時,15
2,211,4,1,22時,24
2,211,4,1,22時,33
2,211,4,1,22時,42
2,211,4,1,22時,51
2,211,4,1,22時,59
2,211,4,1,23時,07
2,211,4,1,23時,15
2,211,4,1,23時,25
2,211,4,1,23時,35
2,211,4,1,23時,45
2,211,4,1,23時,55
2,211,4,1,0時,05
2,211,4,1,0時,15
2,211,4,2,6時,06
2,211,4,2,6時,15
2,211,4,2,6時,25
2,211,4,2,6時,35
2,211,4,2,6時,45
2,211,4,2,6時,54
2,211,4,2,7時,01
2,211,4,2,7時,08
2,211,4,2,7時,16
2,211,4,2,7時,23
2,211,4,2,7時,30
2,211,4,2,7時,37
2,211,4,2,7時,44
2,211,4,2,7時,51
2,211,4,2,7時,58
2,211,4,2,8時,05
2,211,4,2,8時,12
2,211,4,2,8時,19
2,211,4,2,8時,26
2,211,4,2,8時,33
2,211,4,2,8時,40
2,211,4,2,8時,47
2,211,4,2,8時,54
2,211,4,2,9時,01
2,211,4,2,9時,08
2,211,4,2,9時,15
2,211,4,2,9時,22
2,211,4,2,9時,29
2,211,4,2,9時,36
2,211,4,2,9時,43
2,211,4,2,9時,50
2,211,4,2,9時,57
2,211,4,2,10時,04
2,211,4,2,10時,11
2,211,4,2,10時,18
2,211,4,2,10時,25
2,211,4,2,10時,32
2,211,4,2,10時,39
2,211,4,2,10時,46
2,211,4,2,10時,53
2,211,4,2,11時,00
2,211,4,2,11時,07
2,211,4,2,11時,14
2,211,4,2,11時,21
2,211,4,2,11時,28
2,211,4,2,11時,35
2,211,4,2,11時,42
2,211,4,2,11時,49
2,211,4,2,11時,56
2,211,4,2,12時,03
2,211,4,2,12時,10
2,211,4,2,12時,17
2,211,4,2,12時,24
2,211,4,2,12時,31
2,211,4,2,12時,38
2,211,4,2,12時,45
2,211,4,2,12時,52
2,211,4,2,12時,59
2,211,4,2,13時,06
2,211,4,2,13時,13
2,211,4,2,13時,20
2,211,4,2,13時,27
2,211,4,2,13時,34
2,211,4,2,13時,41
2,211,4,2,13時,48
2,211,4,2,13時,55
2,211,4,2,14時,02
2,211,4,2,14時,09
2,211,4,2,14時,16
2,211,4,2,14時,23
2,211,4,2,14時,30
2,211,4,2,14時,37
2,211,4,2,14時,44
2,211,4,2,14時,51
2,211,4,2,14時,58
2,211,4,2,15時,05
2,211,4,2,15時,12
2,211,4,2,15時,19
2,211,4,2,15時,26
2,211,4,2,15時,33
2,211,4,2,15時,40
2,211,4,2,15時,47
2,211,4,2,15時,54
2,211,4,2,16時,01
2,211,4,2,16時,08
2,211,4,2,16時,15
2,211,4,2,16時,22
2,211,4,2,16時,29
2,211,4,2,16時,36
2,211,4,2,16時,43
2,211,4,2,16時,50
2,211,4,2,16時,57
2,211,4,2,17時,04
2,211,4,2,17時,11
2,211,4,2,17時,18
2,211,4,2,17時,25
2,211,4,2,17時,32
2,211,4,2,17時,39
2,211,4,2,17時,46
2,211,4,2,17時,53
2,211,4,2,18時,00
2,211,4,2,18時,07
2,211,4,2,18時,14
2,211,4,2,18時,21
2,211,4,2,18時,28
2,211,4,2,18時,35
2,211,4,2,18時,42
2,211,4,2,18時,49
2,211,4,2,18時,56
2,211,4,2,19時,03
2,211,4,2,19時,10
2,211,4,2,19時,18
2,211,4,2,19時,26
2,211,4,2,19時,34
2,211,4,2,19時,42
2,211,4,2,19時,50
2,211,4,2,19時,58
2,211,4,2,20時,05
2,211,4,2,20時,13
2,211,4,2,20時,20
2,211,4,2,20時,28
2,211,4,2,20時,35
2,211,4,2,20時,43
2,211,4,2,20時,50
2,211,4,2,20時,58
2,211,4,2,21時,05
2,211,4,2,21時,13
2,211,4,2,21時,20
2,211,4,2,21時,28
2,211,4,2,21時,35
2,211,4,2,21時,43
2,211,4,2,21時,50
2,211,4,2,21時,58
2,211,4,2,22時,05
2,211,4,2,22時,13
2,211,4,2,22時,22
2,211,4,2,22時,31
2,211,4,2,22時,39
2,211,4,2,22時,49
2,211,4,2,22時,58
2,211,4,2,23時,07
2,211,4,2,23時,15
2,211,4,2,23時,25
2,211,4,2,23時,35
2,211,4,2,23時,45
2,211,4,2,23時,55
2,211,4,2,0時,05
2,211,4,2,0時,15
2,212,3,1,6時,21
2,212,3,1,6時,31
2,212,3,1,6時,41
2,212,3,1,6時,51
2,212,3,1,7時,00
2,212,3,1,7時,09
2,212,3,1,7時,18
2,212,3,1,7時,27
2,212,3,1,7時,34
2,212,3,1,7時,41
2,212,3,1,7時,47
2,212,3,1,7時,51
2,212,3,1,7時,56
2,212,3,1,8時,00
2,212,3,1,8時,04
2,212,3,1,8時,09
2,212,3,1,8時,13
2,212,3,1,8時,17
2,212,3,1,8時,21
2,212,3,1,8時,25
2,212,3,1,8時,29
2,212,3,1,8時,33
2,212,3,1,8時,38
2,212,3,1,8時,42
2,212,3,1,8時,47
2,212,3,1,8時,51
2,212,3,1,8時,55
2,212,3,1,8時,59
2,212,3,1,9時,03
2,212,3,1,9時,07
2,212,3,1,9時,11
2,212,3,1,9時,15
2,212,3,1,9時,20
2,212,3,1,9時,24
2,212,3,1,9時,29
2,212,3,1,9時,33
2,212,3,1,9時,37
2,212,3,1,9時,41
2,212,3,1,9時,45
2,212,3,1,9時,50
2,212,3,1,9時,55
2,212,3,1,10時,03
2,212,3,1,10時,10
2,212,3,1,10時,17
2,212,3,1,10時,24
2,212,3,1,10時,31
2,212,3,1,10時,38
2,212,3,1,10時,45
2,212,3,1,10時,52
2,212,3,1,10時,59
2,212,3,1,11時,06
2,212,3,1,11時,13
2,212,3,1,11時,20
2,212,3,1,11時,27
2,212,3,1,11時,34
2,212,3,1,11時,41
2,212,3,1,11時,48
2,212,3,1,11時,55
2,212,3,1,12時,02
2,212,3,1,12時,09
2,212,3,1,12時,16
2,212,3,1,12時,23
2,212,3,1,12時,30
2,212,3,1,12時,37
2,212,3,1,12時,44
2,212,3,1,12時,51
2,212,3,1,12時,58
2,212,3,1,13時,05
2,212,3,1,13時,12
2,212,3,1,13時,19
2,212,3,1,13時,26
2,212,3,1,13時,33
2,212,3,1,13時,40
2,212,3,1,13時,47
2,212,3,1,13時,54
2,212,3,1,14時,01
2,212,3,1,14時,08
2,212,3,1,14時,15
2,212,3,1,14時,22
2,212,3,1,14時,29
2,212,3,1,14時,36
2,212,3,1,14時,43
2,212,3,1,14時,50
2,212,3,1,14時,57
2,212,3,1,15時,04
2,212,3,1,15時,11
2,212,3,1,15時,18
2,212,3,1,15時,25
2,212,3,1,15時,32
2,212,3,1,15時,39
2,212,3,1,15時,46
2,212,3,1,15時,53
2,212,3,1,16時,00
2,212,3,1,16時,07
2,212,3,1,16時,14
2,212,3,1,16時,21
2,212,3,1,16時,28
2,212,3,1,16時,35
2,212,3,1,16時,43
2,212,3,1,16時,50
2,212,3,1,16時,57
2,212,3,1,17時,03
2,212,3,1,17時,10
2,212,3,1,17時,16
2,212,3,1,17時,21
2,212,3,1,17時,26
2,212,3,1,17時,31
2,212,3,1,17時,36
2,212,3,1,17時,41
2,212,3,1,17時,46
2,212,3,1,17時,51
2,212,3,1,17時,56
2,212,3,1,18時,02
2,212,3,1,18時,07
2,212,3,1,18時,12
2,212,3,1,18時,17
2,212,3,1,18時,22
2,212,3,1,18時,27
2,212,3,1,18時,32
2,212,3,1,18時,37
2,212,3,1,18時,43
2,212,3,1,18時,48
2,212,3,1,18時,53
2,212,3,1,18時,58
2,212,3,1,19時,04
2,212,3,1,19時,09
2,212,3,1,19時,15
2,212,3,1,19時,20
2,212,3,1,19時,25
2,212,3,1,19時,31
2,212,3,1,19時,36
2,212,3,1,19時,41
2,212,3,1,19時,46
2,212,3,1,19時,51
2,212,3,1,19時,57
2,212,3,1,20時,03
2,212,3,1,20時,08
2,212,3,1,20時,15
2,212,3,1,20時,22
2,212,3,1,20時,30
2,212,3,1,20時,38
2,212,3,1,20時,45
2,212,3,1,20時,53
2,212,3,1,21時,00
2,212,3,1,21時,08
2,212,3,1,21時,15
2,212,3,1,21時,23
2,212,3,1,21時,30
2,212,3,1,21時,38
2,212,3,1,21時,45
2,212,3,1,21時,53
2,212,3,1,22時,00
2,212,3,1,22時,08
2,212,3,1,22時,15
2,212,3,1,22時,23
2,212,3,1,22時,30
2,212,3,1,22時,39
2,212,3,1,22時,48
2,212,3,1,22時,56
2,212,3,1,23時,05
2,212,3,1,23時,12
2,212,3,1,23時,20
2,212,3,1,23時,29
2,212,3,1,23時,37
2,212,3,1,23時,45
2,212,3,1,23時,53
2,212,3,1,0時,01
2,212,3,1,0時,11
2,212,3,1,0時,21
2,212,3,2,6時,21
2,212,3,2,6時,31
2,212,3,2,6時,41
2,212,3,2,6時,51
2,212,3,2,6時,59
2,212,3,2,7時,09
2,212,3,2,7時,18
2,212,3,2,7時,26
2,212,3,2,7時,35
2,212,3,2,7時,43
2,212,3,2,7時,50
2,212,3,2,7時,57
2,212,3,2,8時,04
2,212,3,2,8時,11
2,212,3,2,8時,18
2,212,3,2,8時,25
2,212,3,2,8時,32
2,212,3,2,8時,39
2,212,3,2,8時,46
2,212,3,2,8時,53
2,212,3,2,9時,00
2,212,3,2,9時,07
2,212,3,2,9時,14
2,212,3,2,9時,21
2,212,3,2,9時,28
2,212,3,2,9時,35
2,212,3,2,9時,42
2,212,3,2,9時,49
2,212,3,2,9時,56
2,212,3,2,10時,03
2,212,3,2,10時,10
2,212,3,2,10時,17
2,212,3,2,10時,24
2,212,3,2,10時,31
2,212,3,2,10時,38
2,212,3,2,10時,45
2,212,3,2,10時,52
2,212,3,2,10時,59
2,212,3,2,11時,06
2,212,3,2,11時,13
2,212,3,2,11時,20
2,212,3,2,11時,27
2,212,3,2,11時,34
2,212,3,2,11時,41
2,212,3,2,11時,48
2,212,3,2,11時,55
2,212,3,2,12時,02
2,212,3,2,12時,09
2,212,3,2,12時,16
2,212,3,2,12時,23
2,212,3,2,12時,30
2,212,3,2,12時,37
2,212,3,2,12時,44
2,212,3,2,12時,51
2,212,3,2,12時,58
2,212,3,2,13時,05
2,212,3,2,13時,12
2,212,3,2,13時,19
2,212,3,2,13時,26
2,212,3,2,13時,33
2,212,3,2,13時,40
2,212,3,2,13時,47
2,212,3,2,13時,54
2,212,3,2,14時,01
2,212,3,2,14時,08
2,212,3,2,14時,15
2,212,3,2,14時,22
2,212,3,2,14時,29
2,212,3,2,14時,36
2,212,3,2,14時,43
2,212,3,2,14時,50
2,212,3,2,14時,57
2,212,3,2,15時,04
2,212,3,2,15時,11
2,212,3,2,15時,18
2,212,3,2,15時,25
2,212,3,2,15時,32
2,212,3,2,15時,39
2,212,3,2,15時,46
2,212,3,2,15時,53
2,212,3,2,16時,00
2,212,3,2,16時,07
2,212,3,2,16時,14
2,212,3,2,16時,21
2,212,3,2,16時,28
2,212,3,2,16時,35
2,212,3,2,16時,42
2,212,3,2,16時,49
2,212,3,2,16時,56
2,212,3,2,17時,03
2,212,3,2,17時,10
2,212,3,2,17時,17
2,212,3,2,17時,24
2,212,3,2,17時,31
2,212,3,2,17時,38
2,212,3,2,17時,45
2,212,3,2,17時,52
2,212,3,2,17時,59
2,212,3,2,18時,06
2,212,3,2,18時,13
2,212,3,2,18時,20
2,212,3,2,18時,27
2,212,3,2,18時,34
2,212,3,2,18時,41
2,212,3,2,18時,48
2,212,3,2,18時,55
2,212,3,2,19時,02
2,212,3,2,19時,09
2,212,3,2,19時,16
2,212,3,2,19時,22
2,212,3,2,19時,30
2,212,3,2,19時,37
2,212,3,2,19時,44
2,212,3,2,19時,51
2,212,3,2,19時,59
2,212,3,2,20時,07
2,212,3,2,20時,14
2,212,3,2,20時,20
2,212,3,2,20時,28
2,212,3,2,20時,36
2,212,3,2,20時,43
2,212,3,2,20時,51
2,212,3,2,20時,58
2,212,3,2,21時,06
2,212,3,2,21時,13
2,212,3,2,21時,21
2,212,3,2,21時,28
2,212,3,2,21時,36
2,212,3,2,21時,43
2,212,3,2,21時,51
2,212,3,2,21時,58
2,212,3,2,22時,06
2,212,3,2,22時,13
2,212,3,2,22時,21
2,212,3,2,22時,28
2,212,3,2,22時,37
2,212,3,2,22時,46
2,212,3,2,22時,55
2,212,3,2,23時,04
2,212,3,2,23時,12
2,212,3,2,23時,20
2,212,3,2,23時,27
2,212,3,2,23時,36
2,212,3,2,23時,45
2,212,3,2,23時,53
2,212,3,2,0時,01
2,212,3,2,0時,11
2,212,3,2,0時,21
2,212,4,1,6時,04
2,212,4,1,6時,13
2,212,4,1,6時,23
2,212,4,1,6時,33
2,212,4,1,6時,43
2,212,4,1,6時,50
2,212,4,1,6時,56
2,212,4,1,7時,01
2,212,4,1,7時,07
2,212,4,1,7時,11
2,212,4,1,7時,16
2,212,4,1,7時,20
2,212,4,1,7時,24
2,212,4,1,7時,28
2,212,4,1,7時,32
2,212,4,1,7時,36
2,212,4,1,7時,40
2,212,4,1,7時,45
2,212,4,1,7時,49
2,212,4,1,7時,54
2,212,4,1,7時,58
2,212,4,1,8時,02
2,212,4,1,8時,06
2,212,4,1,8時,10
2,212,4,1,8時,14
2,212,4,1,8時,18
2,212,4,1,8時,22
2,212,4,1,8時,26
2,212,4,1,8時,30
2,212,4,1,8時,35
2,212,4,1,8時,39
2,212,4,1,8時,44
2,212,4,1,8時,48
2,212,4,1,8時,52
2,212,4,1,8時,57
2,212,4,1,9時,01
2,212,4,1,9時,07
2,212,4,1,9時,13
2,212,4,1,9時,20
2,212,4,1,9時,26
2,212,4,1,9時,33
2,212,4,1,9時,41
2,212,4,1,9時,47
2,212,4,1,9時,54
2,212,4,1,10時,00
2,212,4,1,10時,07
2,212,4,1,10時,14
2,212,4,1,10時,21
2,212,4,1,10時,29
2,212,4,1,10時,36
2,212,4,1,10時,43
2,212,4,1,10時,51
2,212,4,1,10時,58
2,212,4,1,11時,05
2,212,4,1,11時,12
2,212,4,1,11時,19
2,212,4,1,11時,26
2,212,4,1,11時,33
2,212,4,1,11時,40
2,212,4,1,11時,47
2,212,4,1,11時,54
2,212,4,1,12時,01
2,212,4,1,12時,08
2,212,4,1,12時,15
2,212,4,1,12時,22
2,212,4,1,12時,29
2,212,4,1,12時,36
2,212,4,1,12時,43
2,212,4,1,12時,50
2,212,4,1,12時,57
2,212,4,1,13時,04
2,212,4,1,13時,11
2,212,4,1,13時,18
2,212,4,1,13時,25
2,212,4,1,13時,32
2,212,4,1,13時,39
2,212,4,1,13時,46
2,212,4,1,13時,53
2,212,4,1,14時,00
2,212,4,1,14時,07
2,212,4,1,14時,14
2,212,4,1,14時,21
2,212,4,1,14時,28
2,212,4,1,14時,35
2,212,4,1,14時,42
2,212,4,1,14時,49
2,212,4,1,14時,56
2,212,4,1,15時,03
2,212,4,1,15時,10
2,212,4,1,15時,17
2,212,4,1,15時,24
2,212,4,1,15時,31
2,212,4,1,15時,38
2,212,4,1,15時,45
2,212,4,1,15時,52
2,212,4,1,15時,59
2,212,4,1,16時,06
2,212,4,1,16時,13
2,212,4,1,16時,20
2,212,4,1,16時,27
2,212,4,1,16時,33
2,212,4,1,16時,38
2,212,4,1,16時,43
2,212,4,1,16時,48
2,212,4,1,16時,53
2,212,4,1,16時,58
2,212,4,1,17時,03
2,212,4,1,17時,08
2,212,4,1,17時,13
2,212,4,1,17時,18
2,212,4,1,17時,23
2,212,4,1,17時,28
2,212,4,1,17時,33
2,212,4,1,17時,39
2,212,4,1,17時,44
2,212,4,1,17時,49
2,212,4,1,17時,54
2,212,4,1,17時,59
2,212,4,1,18時,04
2,212,4,1,18時,10
2,212,4,1,18時,15
2,212,4,1,18時,20
2,212,4,1,18時,25
2,212,4,1,18時,30
2,212,4,1,18時,35
2,212,4,1,18時,40
2,212,4,1,18時,45
2,212,4,1,18時,51
2,212,4,1,18時,56
2,212,4,1,19時,01
2,212,4,1,19時,06
2,212,4,1,19時,13
2,212,4,1,19時,20
2,212,4,1,19時,27
2,212,4,1,19時,35
2,212,4,1,19時,42
2,212,4,1,19時,50
2,212,4,1,19時,58
2,212,4,1,20時,05
2,212,4,1,20時,13
2,212,4,1,20時,20
2,212,4,1,20時,28
2,212,4,1,20時,35
2,212,4,1,20時,43
2,212,4,1,20時,50
2,212,4,1,20時,58
2,212,4,1,21時,05
2,212,4,1,21時,13
2,212,4,1,21時,20
2,212,4,1,21時,28
2,212,4,1,21時,35
2,212,4,1,21時,43
2,212,4,1,21時,50
2,212,4,1,21時,58
2,212,4,1,22時,05
2,212,4,1,22時,13
2,212,4,1,22時,22
2,212,4,1,22時,31
2,212,4,1,22時,40
2,212,4,1,22時,49
2,212,4,1,22時,57
2,212,4,1,23時,05
2,212,4,1,23時,13
2,212,4,1,23時,23
2,212,4,1,23時,33
2,212,4,1,23時,43
2,212,4,1,23時,53
2,212,4,1,0時,03
2,212,4,1,0時,13
2,212,4,2,6時,04
2,212,4,2,6時,13
2,212,4,2,6時,23
2,212,4,2,6時,33
2,212,4,2,6時,43
2,212,4,2,6時,52
2,212,4,2,6時,59
2,212,4,2,7時,06
2,212,4,2,7時,14
2,212,4,2,7時,21
2,212,4,2,7時,28
2,212,4,2,7時,35
2,212,4,2,7時,42
2,212,4,2,7時,49
2,212,4,2,7時,56
2,212,4,2,8時,03
2,212,4,2,8時,10
2,212,4,2,8時,17
2,212,4,2,8時,24
