路線ID,路線名,駅ID,駅名,方面ID,方面名,日区分,日区分名,時,分
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,06
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,10※1
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,14
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,18※1
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,22
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,26
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,30
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,34※1
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,38
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,42※1
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,47
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,52
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,9時,59
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,10時,06
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,10時,13
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,10時,20
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,10時,27
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,10時,34
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,10時,41
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,10時,48
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,10時,55
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,02
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,09
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,16
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,23
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,30
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,37
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,44
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,51
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,11時,58
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,12時,05
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,12時,12
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,12時,19
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,12時,26
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,12時,33
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,12時,40
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,12時,47
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,12時,54
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,01
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,08
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,15
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,22
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,29
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,36
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,43
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,50
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,13時,57
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,14時,04
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,14時,11
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,14時,18
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,14時,25
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,14時,32
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,14時,39
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,14時,46
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,14時,53
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,00
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,07
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,14
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,21
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,28
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,35
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,42
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,48
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,15時,56
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,03
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,10
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,17
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,24
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,32
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,38
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,44
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,49
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,16時,54
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,00
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,05
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,10
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,15
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,20
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,25
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,30
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,36
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,41
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,46
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,51
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,17時,56
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,01
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,07
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,12
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,17
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,22
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,27
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,32
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,37
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,43
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,48
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,53
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,18時,58
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,03
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,08
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,13
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,18
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,24
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,29
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,34
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,40
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,45
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,51
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,19時,56
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,20時,03
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,20時,11
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,20時,19
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,20時,27
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,20時,35
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,20時,43
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,20時,51
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,20時,59
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,21時,07
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,21時,15
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,21時,23
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,21時,31
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,21時,39
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,21時,47
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,21時,55
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,22時,03
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,22時,11
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,22時,19
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,22時,28
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,22時,36
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,22時,44
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,22時,52
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,23時,00
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,23時,09
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,23時,17
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,23時,26
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,23時,36
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,23時,44
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,23時,52
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,0時,01
1,南北線,106,さっぽろ,2,真駒内方面,1,平日,0時,09
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,6時,09
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,6時,19
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,6時,29
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,6時,39
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,6時,49
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,6時,58
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,7時,07
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,7時,14
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,7時,22
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,7時,29
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,7時,36
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,7時,42
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,7時,48
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,7時,54
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,00
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,06
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,12
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,18
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,24
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,30
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,36
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,41
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,48
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,8時,54
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,00
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,06
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,12
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,19
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,24
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,30
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,37
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,44
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,51
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,9時,58
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,10時,05
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,10時,12
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,10時,19
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,10時,26
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,10時,33
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,10時,40
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,10時,47
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,10時,54
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,01
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,08
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,15
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,22
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,29
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,36
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,43
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,50
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,11時,57
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,12時,04
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,12時,11
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,12時,18
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,12時,25
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,12時,32
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,12時,39
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,12時,46
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,12時,53
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,00
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,07
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,14
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,21
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,28
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,35
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,42
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,49
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,13時,56
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,03
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,10
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,17
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,24
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,31
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,38
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,45
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,52
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,14時,59
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,15時,06
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,15時,13
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,15時,20
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,15時,27
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,15時,34
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,15時,41
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,15時,48
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,15時,55
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,02
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,09
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,16
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,23
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,30
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,37
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,44
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,51
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,16時,58
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,17時,05
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,17時,12
1,南北線,106,さっぽろ,2,真駒内方面,2,土曜日・日曜日・祝日,17時,19
